comm_sz,dim,pop_size,n_iter,seed,time,best_value
2,30,100,1000,691172416,2.054904460906982,104847.496749476631521
2,30,200,1000,3373065580,7.930988073348999,32652.593288866839430
2,30,400,1000,1760228440,31.065021753311157,17156.435654822744254
2,30,800,1000,148299864,122.910013437271118,6629.839281031926475
2,30,1600,1000,2834973200,488.206091880798340,3253.546447606413494
2,30,3200,1000,2309766924,1945.668622016906738,773.419671137816295
2,30,50,1000,4225306256,0.559369564056396,115516.917212243890390
2,30,100,1000,2612207774,2.059548854827881,61852.481849609335768
2,30,200,1000,999163942,8.007787942886353,34001.603134738586959
2,30,400,1000,3681415298,31.095258474349976,27350.379149279360718
2,30,800,1000,2069956372,123.001668453216553,5436.875038087927351
2,30,1600,1000,463525862,488.517149209976196,2200.372014794377719
2,30,3200,1000,1689963474,1947.777099132537842,676.550499814907198
4,30,50,1000,3402339962,0.299223184585571,148405.200718718755525
4,30,100,1000,1748541310,1.060623168945312,46384.461889381069341
4,30,200,1000,1495588066,4.083486795425415,28565.504388632103655
4,30,400,1000,1965889576,15.879877328872681,8465.184493914130144
4,30,800,1000,1418315510,62.750221490859985,7206.809171843172408
4,30,1600,1000,1910678277,247.439863920211792,2304.055257414219341
4,30,3200,1000,2029700864,959.244893074035645,1147.590168457740674
4,30,50,1000,652038361,0.296517133712769,189576.407432912790682
4,30,100,1000,328985423,1.056987285614014,68036.828131591391866
4,30,200,1000,3040245200,4.130819797515869,43163.889062964160985
4,30,400,1000,738301164,15.930898427963257,21600.436122659633838
4,30,800,1000,2872403250,62.745269298553467,5624.410174651406123
4,30,1600,1000,3445502711,248.657503843307495,2021.163783333062838
4,30,3200,1000,955947842,960.357476949691772,765.106712387838002
4,30,50,1000,3628259024,0.309879064559937,216600.080033659964101
4,30,100,1000,361307288,1.068501949310303,65337.259355008041894
4,30,200,1000,1721526638,4.046469211578369,22575.983209067606367
4,30,400,1000,1798779234,15.850807666778564,14919.976575294966096
4,30,800,1000,2340500496,62.485679149627686,8406.644115137984045
4,30,1600,1000,122833155,247.676948547363281,5426.870443520079789
4,30,3200,1000,4137395308,959.071577310562134,766.070811096797911
4,30,50,1000,4199419972,0.296057939529419,111678.639998546161223
4,30,100,1000,1779690346,1.027268648147583,37249.238204410161416
4,30,200,1000,3654939168,3.906113147735596,39170.525704685096571
4,30,400,1000,2979449562,15.313484907150269,16186.415436722587401
4,30,800,1000,559887441,60.540631055831909,5456.210222141528902
4,30,1600,1000,2435806662,240.281643390655518,2775.480091806395649
4,30,3200,1000,18760002,959.671161890029907,921.014231252817126
4,30,50,1000,2542719813,0.416763544082642,207557.360255930834683
4,30,100,1000,123032643,1.446317434310913,77067.794938683640794
4,30,200,1000,1998590651,5.491650104522705,53040.235476660411223
4,30,400,1000,3874565524,21.511679410934448,17501.735717887338978
4,30,800,1000,1457935362,85.216235399246216,8247.488675607384721
4,30,1600,1000,794262448,338.968974590301514,3756.155195671525689
4,30,3200,1000,2716652732,1354.893491983413696,1129.175835372358279
8,30,50,1000,570199391,0.234364509582520,74356.468506381861516
8,30,100,1000,2576479354,0.629295587539673,39553.686466203726013
8,30,200,1000,2838638088,2.270481109619141,28437.974232608397870
8,30,400,1000,3100871000,8.802015066146851,17528.801769547568256
8,30,800,1000,3363623128,34.725479364395142,6907.569652908990975
8,30,1600,1000,3628304064,137.977727174758911,1605.036677794548496
8,30,3200,1000,3900627064,540.741095066070557,486.733841363162810
8,30,50,1000,1511907327,0.190955400466919,160102.456553909811191
8,30,100,1000,3518187290,0.623451948165894,71855.201649416005239
8,30,200,1000,3780351304,2.285862445831299,23743.410606440993433
8,30,400,1000,4042594776,8.824810504913330,20132.221523092546704
8,30,800,1000,10427128,33.543905973434448,5574.518454597904565
8,30,1600,1000,275133948,135.148392200469971,1918.175446743211751
8,30,3200,1000,548026632,532.637166261672974,551.422052654498998
8,30,50,1000,1929714313,0.194585800170898,108491.303494686260819
8,30,100,1000,3935994276,0.626273632049561,32057.381899289131979
8,30,200,1000,4198151292,2.752313613891602,24651.158513287089590
8,30,400,1000,165413472,8.827930212020874,13305.056771001647576
8,30,800,1000,428150138,34.062204599380493,4516.637885840827039
8,30,1600,1000,692698484,135.603739023208618,3181.565540807806428
8,30,3200,1000,964639450,539.309282541275024,2145.309431659331040
8,30,50,1000,2690774300,0.185245513916016,191367.401304910890758
8,30,100,1000,3890477721,0.604386091232300,77867.674118353213998
8,30,200,1000,4152601206,2.195011138916016,33679.751969900287804
8,30,400,1000,1863991704,8.597311973571777,15527.519372243552425
8,30,800,1000,2126426600,33.742135524749756,7129.074078636852391
8,30,1600,1000,4133991418,133.962358713150024,2230.099662501331750
8,30,3200,1000,1850522808,533.441501855850220,1182.664379039377991
8,30,50,1000,4050691555,0.183642387390137,139429.795907349151094
8,30,100,1000,3506199599,0.583638191223145,63421.796518006267434
8,30,200,1000,3768302978,2.035865068435669,19229.954599719789258
8,30,400,1000,4030425180,7.880963325500488,17549.128629567159805
8,30,800,1000,4292660300,31.238837957382202,8258.882878460311986
8,30,1600,1000,260361213,123.461145401000977,1918.090246298124384
8,30,3200,1000,524781511,498.541685581207275,393.323417043480845
16,30,50,1000,705673145,0.125077486038208,90521.513303345360328
16,30,100,1000,2036512315,0.358331918716431,37849.005923303193413
16,30,200,1000,3367351485,1.193719625473022,31593.120226200207981
16,30,400,1000,2147466544,4.347665071487427,13911.375287575348921
16,30,800,1000,3478518902,16.860866069793701,4340.217418461566012
16,30,1600,1000,515115968,66.542801856994629,2170.612289807213074
16,30,3200,1000,2917475148,264.221561431884766,311.959781633500995
16,30,50,1000,157160974,0.144936561584473,157118.708160130772740
16,30,100,1000,1488000162,0.412635087966919,64183.641498362041602
16,30,200,1000,2818839350,1.396406650543213,32079.579509889030305
16,30,400,1000,4149728860,5.061208963394165,14416.720709430332136
16,30,800,1000,1185726683,19.838844537734985,7117.500270057211310
16,30,1600,1000,2517069937,78.450593948364258,2705.839783533718219
16,30,3200,1000,1016818946,311.103787899017334,499.859966933002909
16,30,50,1000,2176544418,0.127788782119751,192881.351086062582908
16,30,100,1000,3507383606,0.350640058517456,56626.682908100054192
16,30,200,1000,543255498,1.185776233673096,32891.626344366923149
16,30,400,1000,1874132409,4.358124494552612,14871.263674811827514
16,30,800,1000,3205160320,17.018912076950073,7515.986712184284443
16,30,1600,1000,241674223,66.481348037719727,3150.899973560489798
16,30,3200,1000,899509832,265.193468093872070,865.345882711220156
16,30,50,1000,2408898776,0.129070520401001,155382.715121104294667
16,30,100,1000,3739737964,0.354736804962158,52597.578154771326808
16,30,200,1000,775609856,1.177859306335449,25191.342496369205037
16,30,400,1000,2106528440,4.377412796020508,17568.004568118183670
16,30,800,1000,3437526528,16.827615737915039,12821.247563678556617
16,30,1600,1000,474074006,66.399817943572998,1418.244018607306543
16,30,3200,1000,2876240624,263.833796262741089,981.813978836358842
16,30,50,1000,2795596972,0.126577854156494,90994.183932252635714
16,30,100,1000,4126436160,0.356745958328247,59216.055620869294216
16,30,200,1000,1162308052,1.195434808731079,25289.661835318322119
16,30,400,1000,2493256944,4.337631940841675,18547.536041977327841
16,30,800,1000,3824315648,16.863120555877686,5653.755927061670263
16,30,1600,1000,861120744,66.814300537109375,3236.885656927336186
16,30,3200,1000,1520141780,263.590458154678345,215.212108781533175
32,30,50,1000,3627385652,0.112812995910645,182376.317504351900425
32,30,100,1000,2800734844,0.295856714248657,75581.008954437085777
32,30,200,1000,1974012658,0.831228494644165,29603.237108623834501
32,30,400,1000,1147361952,2.478960990905762,14681.889337877770231
32,30,800,1000,320782828,9.710251808166504,12080.191686749418295
32,30,1600,1000,3789743520,36.974939823150635,1902.480808685872034
32,30,3200,1000,2290172881,142.480632543563843,981.357708426757540
32,30,50,1000,804205968,0.113539934158325,79863.872869183906005
32,30,100,1000,4272451078,0.276923418045044,66490.369856771285413
32,30,200,1000,3445728892,0.875581264495850,46126.046121915882395
32,30,400,1000,2619077128,2.702351093292236,12133.666322149232656
32,30,800,1000,1792566344,9.050435304641724,4310.188867273551296
32,30,1600,1000,2710679304,36.401859521865845,4814.058205798372001
32,30,3200,1000,1210999024,143.853402376174927,572.515275597950222
32,30,50,1000,2577933283,0.114376783370972,188383.303823100955924
32,30,100,1000,1751211097,0.273741722106934,61734.025906877890520
32,30,200,1000,924488911,0.845582962036133,22709.247453535972454
32,30,400,1000,97794484,2.675005674362183,16465.996375510414509
32,30,800,1000,1015356302,9.439090251922607,9163.134514676719846
32,30,1600,1000,188884704,36.262320041656494,3167.721642814773531
32,30,3200,1000,431869192,145.565456867218018,1851.979173677072822
32,30,50,1000,4149674859,0.107882022857666,199411.569991316267988
32,30,100,1000,3322952673,0.294361114501953,57463.945145248522749
32,30,200,1000,2496230487,0.823293447494507,25740.142198985591676
32,30,400,1000,1669531860,2.775676965713501,19907.832888191987877
32,30,800,1000,842880487,9.406938076019287,12149.233603955948638
32,30,1600,1000,16371080,37.575017929077148,1922.552351407488686
32,30,3200,1000,1065817690,142.806410312652588,1138.881139679830085
32,30,50,1000,3472186382,0.100590229034424,130502.633953164244303
32,30,100,1000,2645519839,0.255052328109741,62255.080126842374739
32,30,200,1000,1818797653,0.746367931365967,23402.031593760075339
32,30,400,1000,992131212,2.533616542816162,10768.044068037124816
32,30,800,1000,165520618,9.288951158523560,7986.036740213035046
32,30,1600,1000,3634268147,36.230637550354004,3608.528145467617833
32,30,3200,1000,2134115272,143.792727470397949,1616.868929538395150
64,30,50,1000,3569075086,0.097007274627686,91925.797988287231419
64,30,100,1000,2722226866,0.206861972808838,43656.925882966766949
64,30,200,1000,1875378646,0.549723625183105,43031.879699832214101
64,30,400,1000,1028573359,1.743594169616699,12058.454093000525972
64,30,800,1000,181811203,5.959700584411621,10266.466020144333015
64,30,1600,1000,3630188867,22.851598024368286,3189.979342301457564
64,30,3200,1000,2784333254,84.594531059265137,415.056747137624711
64,30,50,1000,4099958944,0.098569869995117,162926.209575103799580
64,30,100,1000,3253110724,0.210410833358765,67505.564318776276195
64,30,200,1000,2406300476,0.548676967620850,39322.782999981580360
64,30,400,1000,1559452322,1.755808591842651,18833.795575430496683
64,30,800,1000,712680376,6.211387157440186,6003.526331288616348
64,30,1600,1000,4161066840,21.616342306137085,2450.865056279491910
64,30,3200,1000,3315022236,84.703545808792114,456.009468014606227
64,30,50,1000,1782479248,0.092717885971069,109245.227571879891912
64,30,100,1000,935631028,0.208544492721558,73499.033656148574664
64,30,200,1000,88822756,0.552766323089600,37753.402792381675681
64,30,400,1000,3536941898,1.795948505401611,10763.550747115305057
64,30,800,1000,2690173904,6.082188129425049,5408.753857657216940
64,30,1600,1000,1843566758,21.447560071945190,1864.124619262898932
64,30,3200,1000,997603796,83.049359560012817,1380.790936484931308
64,30,50,1000,2982895344,0.096769809722900,167877.079120663140202
64,30,100,1000,2136047124,0.203164577484131,65195.061558907524159
64,30,200,1000,3033455047,0.561516046524048,41587.920340673321334
64,30,400,1000,2186606893,1.736956834793091,15315.044220518842849
64,30,800,1000,1339869205,5.920450210571289,6031.215815933738668
64,30,1600,1000,493352977,21.705876350402832,2809.436680839744895
64,30,3200,1000,3942690677,82.681644916534424,669.148635705347715
64,30,50,1000,2541024654,0.115898132324219,165929.562206059286837
64,30,100,1000,1694176434,0.251961708068848,26314.392084926399548
64,30,200,1000,847400009,0.632086277008057,23450.490216485355631
64,30,400,1000,551855,2.031573534011841,10868.778481870591349
64,30,800,1000,3448886778,6.285975933074951,4225.780427522539867
64,30,1600,1000,2602470780,22.593911647796631,1722.489462902662808
64,30,3200,1000,1757280577,86.927843570709229,1311.198020364849071
