comm_sz,dim,pop_size,n_iter,seed,time,best_value
16,30,50,1000,3526085775,0.156674623489380,99360.814694477128796
16,30,100,1000,553063921,0.421656608581543,68047.241072571792756
16,30,200,1000,1875041966,1.379614353179932,36073.594751138152787
16,30,400,1000,3197020047,5.008249044418335,14419.162227455070024
16,30,800,1000,224161424,19.473423004150391,9459.350368003211770
16,30,1600,1000,1546760132,77.776510477066040,3145.573497693185345
16,30,3200,1000,1641908630,311.164553165435791,1699.928157303988201
16,30,50,1000,473788310,0.153995513916016,63031.389763703977223
16,30,100,1000,1795733752,0.411886930465698,54651.875676700103213
16,30,200,1000,3117718692,1.380298852920532,36032.621692937471380
16,30,400,1000,144736372,4.999798059463501,15131.642430280629924
16,30,800,1000,1466879520,19.475174903869629,7929.652102011577881
16,30,1600,1000,2789616128,76.761685371398926,2549.664971548168069
16,30,3200,1000,333995232,304.460196971893311,1007.877754442932769
8,30,50,1000,185913280,0.185272455215454,105752.935633467946900
8,30,100,1000,443085596,0.572693586349487,74650.456860958714969
8,30,200,1000,700257912,2.123005390167236,46225.819152313299128
8,30,400,1000,957509902,7.893490552902222,14704.442917227483122
8,30,800,1000,1214868224,31.177675724029541,5466.227231625243803
8,30,1600,1000,1472891136,123.829607486724854,2076.326420552197760
8,30,3200,1000,3477065100,497.942510604858398,909.565214654950069
8,30,50,1000,1118678588,0.177038669586182,131872.369690356019419
8,30,100,1000,1375850904,0.582439661026001,63816.412623572345183
8,30,200,1000,1633023220,2.076195001602173,46800.871404804885969
8,30,400,1000,1890281792,8.008280038833618,22146.315409129536420
8,30,800,1000,2147799232,31.385016202926636,3237.333461225269730
8,30,1600,1000,2406352384,124.247596740722656,4064.339007539997965
8,30,3200,1000,117613732,501.016246080398560,1074.767885259925606
8,30,50,1000,332252680,0.179862499237061,152414.423147763911402
8,30,100,1000,589424996,0.592352628707886,46345.984932520477741
8,30,200,1000,846630880,2.064713954925537,32633.870241645821807
8,30,400,1000,1103870362,8.004408121109009,28738.512897445278213
8,30,800,1000,1361311412,31.265099048614502,10548.729603663272428
8,30,1600,1000,1619525376,125.756711959838867,3858.188061558897971
8,30,3200,1000,1880966328,501.159327507019043,998.486953112316996
8,30,50,1000,4107859854,0.215385675430298,111577.450001641933341
8,30,100,1000,70064874,0.671490669250488,58805.322872831791756
8,30,200,1000,327237190,2.382175683975220,13736.249212009241091
8,30,400,1000,584496251,9.248967647552490,12085.294268038043811
8,30,800,1000,841928922,36.469739675521851,4839.504537037833870
8,30,1600,1000,1100171953,145.658968925476074,4314.491544719280682
8,30,3200,1000,1361541784,582.845081329345703,767.897869602110404
8,30,50,1000,1501501544,0.184885263442993,173123.304380200541345
8,30,100,1000,1758673840,0.586415290832520,109532.470829174213577
8,30,200,1000,2015891774,2.047926425933838,53788.772048713479307
8,30,400,1000,2273155376,7.870585203170776,21557.432425385733950
8,30,800,1000,2530692966,31.317049741744995,11357.710916624311722
8,30,1600,1000,2789281080,123.748153924942017,3308.215535885999998
8,30,3200,1000,3052117868,501.274253606796265,1492.881670353541040
4,30,50,1000,1151138494,0.349866151809692,103757.943812933255685
4,30,100,1000,3023428538,1.197916984558105,94389.627657450851984
4,30,200,1000,600773989,4.564705610275269,48578.709847560967319
4,30,400,1000,2473177584,17.687155485153198,22795.629099724988919
4,30,800,1000,50909238,70.767095327377319,11720.198728154024138
4,30,1600,1000,1924789896,277.359456777572632,2013.231035950798969
4,30,3200,1000,3510191462,1105.325283050537109,1039.470455187167317
4,30,50,1000,866560724,0.348214626312256,93841.901286692067515
4,30,100,1000,187587578,1.229366779327393,83028.545918177362182
4,30,200,1000,2059910469,4.548823356628418,33447.729176246895804
4,30,400,1000,3932364784,17.859377861022949,10404.667245841941622
4,30,800,1000,4190128254,70.074849605560303,7251.052387052222912
4,30,1600,1000,2026924792,278.202454090118408,2571.153113349194427
4,30,3200,1000,1027855912,1110.371127128601074,1277.798899585210620
4,30,50,1000,596811950,0.348838090896606,156292.987736986193340
4,30,100,1000,2469101994,1.199795961380005,75094.379173636640189
4,30,200,1000,46450797,4.550050735473633,36197.459008834644919
4,30,400,1000,1918871152,17.740854501724243,17683.157168824465771
4,30,800,1000,3791630438,70.080848693847656,5657.074415196568225
4,30,1600,1000,1370804513,277.829209566116333,2827.680084798544158
4,30,3200,1000,2957137963,1109.363996982574463,1704.120704982073221
4,30,50,1000,1021454750,0.348867654800415,137597.170932682143757
4,30,100,1000,2893744794,1.201318740844727,81607.559781996053061
4,30,200,1000,471099893,4.565746545791626,22230.778501467812021
4,30,400,1000,2343551728,17.755391359329224,12793.623214513141647
4,30,800,1000,4216424342,70.038930892944336,13673.105595026991068
4,30,1600,1000,1796013064,278.256244659423828,1948.454452792871280
4,30,3200,1000,832833956,1107.236888170242310,654.675307735642946
4,30,50,1000,1440245032,0.367658376693726,128673.858677390264347
4,30,100,1000,761271886,1.203077793121338,72751.086570287458017
4,30,200,1000,2633601179,4.560662984848022,39392.352758812608954
4,30,400,1000,211120208,17.812789916992188,15193.919223528158909
4,30,800,1000,2084116986,88.941040992736816,7179.180761699367395
4,30,1600,1000,3959901937,278.821878433227539,2217.266528383339846
4,30,3200,1000,447417522,1110.107623815536499,597.422241437916341
2,30,50,1000,917094260,0.679089069366455,168650.773875273182057
2,30,100,1000,3596943388,2.469647169113159,96874.100342787889531
2,30,200,1000,1981952210,9.463620185852051,25568.526673847092752
2,30,400,1000,367215060,36.984658718109131,14590.844623922113897
2,30,800,1000,497367601,146.378944396972656,5818.317338361229304
2,30,1600,1000,3183441346,582.637038707733154,3710.488146970066737
2,30,3200,1000,1006615875,2323.303602695465088,790.737161457889897
2,30,50,1000,2834460724,0.667761325836182,117431.480319183989195
2,30,100,1000,1219342556,2.465110778808594,76298.326420381228672
2,30,200,1000,1347993183,9.463101148605347,22368.909149983235693
2,30,400,1000,4028036426,37.004213333129883,17431.559205595218373
2,30,800,1000,2413716433,146.288704395294189,8138.261980827993284
2,30,1600,1000,801769986,582.281531333923340,2213.965517995192386
2,30,3200,1000,2907782444,2324.210587501525879,1543.420231252573558
2,30,50,1000,1206539714,0.642007350921631,134635.243149766320130
2,30,100,1000,3886388842,2.355683803558350,63257.260142794286367
2,30,200,1000,2271367937,9.048904418945312,27399.915225507669675
2,30,400,1000,656541606,35.393161296844482,12359.873510578288915
2,30,800,1000,2658552980,139.796220541000366,8090.175406429729264
2,30,1600,1000,3177441512,554.977881431579590,2238.802090924981258
2,30,3200,1000,628735534,2228.162744998931885,616.755640715023219
2,30,50,1000,1079277526,0.638722658157349,182956.255822812177939
2,30,100,1000,3759126654,2.352874755859375,93450.608593937009573
2,30,200,1000,2144023867,9.035562753677368,41804.351967787988542
2,30,400,1000,528951890,35.293010473251343,20040.950639241204044
2,30,800,1000,3208980791,141.905113458633423,7205.460092631102270
2,30,1600,1000,1594592549,554.815055608749390,3155.701430673063896
2,30,3200,1000,1947194020,2206.065055131912231,2026.011499985360842
2,30,50,1000,1735373546,0.639457225799561,195568.564881557162153
2,30,100,1000,120255378,2.368891716003418,114996.932660521415528
2,30,200,1000,2800230389,9.061351537704468,42635.043948821934464
2,30,400,1000,1185489918,35.409408092498779,10075.669094505114117
2,30,800,1000,3866808009,139.804333448410034,10431.063815083360169
2,30,1600,1000,2257566249,555.741254091262817,1445.653217415029303
2,30,3200,1000,79390069,2211.161452293395996,1360.462844068791583
1,30,50,1000,1743704096,1.333719253540039,145236.748492628888926
1,30,100,1000,1743704098,4.870789051055908,145384.432120898185531
1,30,200,1000,1743704103,18.326657295227051,41005.794663827393379
1,30,400,1000,1743704121,70.852519512176514,19224.174098560353741
1,30,800,1000,1743704193,278.883487462997437,5616.636119326110929
1,30,1600,1000,1743704472,1100.168815851211548,3473.793822120758705
1,30,3200,1000,1743705573,4376.910922050476074,1332.153894012029923
1,30,50,1000,1743704096,1.327532291412354,145236.748492628888926
1,30,100,1000,1743704098,4.933161258697510,145384.432120898185531
1,30,200,1000,1743704103,18.313756227493286,41005.794663827393379
1,30,400,1000,1743704121,70.817734003067017,19224.174098560353741
1,30,800,1000,1743704192,277.805531740188599,5220.680020053390763
1,30,1600,1000,1743704470,1099.182343959808350,3518.793830498064835
1,30,3200,1000,1743705570,4369.839191913604736,1257.439558451605308
1,30,50,1000,1743704096,1.330133914947510,145236.748492628888926
1,30,100,1000,1743704098,4.856337308883667,145384.432120898185531
1,30,200,1000,1743704103,18.356028556823730,41005.794663827393379
1,30,400,1000,1743704121,70.837358713150024,19224.174098560353741
1,30,800,1000,1743704192,278.294499874114990,5220.680020053390763
1,30,1600,1000,1743704471,1101.754277229309082,2910.646539583523918
1,30,3200,1000,1743705573,4373.550402879714966,1332.153894012029923
