comm_sz,dim,pop_size,n_iter,seed,time,best_value
8,30,1600,1000,1655831186,124.366415023803711,2241.322637284591110
8,30,3200,1000,1920426312,492.062778711318970,762.891654451731142
8,30,50,1000,3197362986,0.175534963607788,132882.060364351549651
8,30,100,1000,3460517888,0.580775499343872,65978.883940337866079
8,30,200,1000,3723663104,2.051944971084595,26276.016343416245945
8,30,400,1000,3986827752,7.847024679183960,7117.150614494728870
8,30,800,1000,4250050796,31.086438417434692,4061.355075508302434
8,30,1600,1000,218530632,124.318539619445801,2809.986281800191591
8,30,3200,1000,482894508,495.540015935897827,931.627422367612098
8,30,50,1000,2668209758,0.174521923065186,177591.145438639301574
8,30,100,1000,2931397120,0.585353136062622,61131.423084509835462
8,30,200,1000,3194542336,2.064299821853638,33277.669618842992350
8,30,400,1000,3457771904,7.902699232101440,18256.925081978097296
8,30,800,1000,3721254628,30.833914041519165,8958.373353504910483
8,30,1600,1000,3985708020,122.986709356307983,1082.376173332130747
8,30,3200,1000,4254044984,492.057756900787354,1377.928898703856703
8,30,50,1000,296725760,0.175864696502686,169738.822122202254832
8,30,100,1000,559870976,0.569085836410522,92687.429537696807529
8,30,200,1000,823016192,2.083419322967529,25251.215573197652702
8,30,400,1000,1086252696,7.920473814010620,15009.751556292758323
8,30,800,1000,1349763164,31.410971403121948,3418.350156467273337
8,30,1600,1000,1614369728,132.387685298919678,1421.795940297778543
8,30,3200,1000,1883544332,497.361627817153931,1559.970992622349286
16,30,50,1000,2335247338,0.168307781219482,101108.106079650737229
16,30,100,1000,3668089344,0.500738620758057,65481.592888682629564
16,30,200,1000,705927808,1.700292110443115,22373.998077226860914
16,30,400,1000,2038806168,6.275464057922363,13163.981165464307196
16,30,800,1000,3371829872,24.432962894439697,5379.849563741044221
16,30,1600,1000,410576880,96.831570863723755,1908.657172832552988
16,30,3200,1000,3491219526,404.710470438003540,880.153344002864060
16,30,50,1000,386268544,0.139977693557739,117014.127815987143549
16,30,100,1000,1719074304,0.405047178268433,59678.114286919968436
16,30,200,1000,3051880064,1.360042810440063,39984.458433842693921
16,30,400,1000,89757368,5.009974718093872,12324.468576614239282
16,30,800,1000,1422660354,19.375404834747314,5728.219497834389585
16,30,1600,1000,2755835904,76.616091728210449,3270.666286740225132
16,30,3200,1000,1539484261,305.144324064254761,1238.125719671413435
16,30,50,1000,1014228288,0.149146795272827,164767.096462930901907
16,30,100,1000,2347034048,0.406374216079712,62893.491642820314155
16,30,200,1000,1129182336,1.374547481536865,33979.894052015239140
16,30,400,1000,2462046696,4.985286474227905,8855.785480088701661
16,30,800,1000,3794999082,19.300563335418701,4959.622563972987336
16,30,1600,1000,833395056,76.405559539794922,2249.187791120181828
16,30,3200,1000,2168432188,303.444821834564209,1276.381447595431155
16,30,50,1000,1132292480,0.143444776535034,124848.308614773079171
16,30,100,1000,2465098240,0.411079883575439,37277.354476889733633
16,30,200,1000,3797904000,1.369626522064209,29014.670413379848469
16,30,400,1000,835836184,4.940109968185425,14519.195035502021710
16,30,800,1000,2168876370,19.296141624450684,11209.738136991432839
16,30,1600,1000,951915834,76.382427930831909,1941.502356813703727
16,30,3200,1000,2288287602,303.877073049545288,830.187218764338013
16,30,50,1000,2775557632,0.144197940826416,132768.701401204423746
16,30,100,1000,4108363392,0.412916421890259,70794.277967418514891
16,30,200,1000,1146201856,1.373277664184570,21266.196932834918698
16,30,400,1000,2479009436,4.951072216033936,16530.336416851856484
16,30,800,1000,3811819872,19.396092414855957,5149.611603799803561
16,30,1600,1000,849676436,76.280342817306519,3013.830063825117122
16,30,3200,1000,2182555928,302.529395103454590,987.952568309706976
32,30,50,1000,596397470,0.116159677505493,99204.442265139776282
32,30,100,1000,4068357012,0.291450023651123,84570.879348610091256
32,30,200,1000,3245349258,0.861307859420776,37529.480438234822941
32,30,400,1000,4166671436,2.917264223098755,22300.658839243165858
32,30,800,1000,3343724109,10.308355331420898,6537.844210053170173
32,30,1600,1000,2520918141,40.453457593917847,2318.685598978938742
32,30,3200,1000,1698739022,158.827448129653931,491.618025802829777
32,30,50,1000,1774241543,0.113082647323608,149737.429195264296141
32,30,100,1000,951233789,0.296233892440796,75274.418057381379185
32,30,200,1000,128226035,0.858603715896606,27366.715664091134386
32,30,400,1000,3600219652,2.897147655487061,6166.575685036383220
32,30,800,1000,2777314259,10.522774934768677,6960.837656252127999
32,30,1600,1000,1954682214,40.441291093826294,2619.566330377464055
32,30,3200,1000,1133042050,165.009839773178101,492.629402270576350
32,30,50,1000,3455269440,0.113847732543945,155193.144534605875378
32,30,100,1000,2632261686,0.293522119522095,61561.765585306551657
32,30,200,1000,1809253932,0.852015495300293,32941.160219905417762
32,30,400,1000,986264392,2.925838470458984,7868.770365256676087
32,30,800,1000,163311416,10.314685821533203,11002.078742787845840
32,30,1600,1000,3635453914,40.830508470535278,3500.389541888787790
32,30,3200,1000,2813197592,159.915268659591675,738.223543052412765
32,30,50,1000,3996691485,0.114506006240845,160946.640571570402244
32,30,100,1000,623026270,0.287389993667603,84448.633549732592655
32,30,200,1000,4094985812,0.857520580291748,27269.569582871426974
32,30,400,1000,3272014568,2.807702302932739,11698.557784351765804
32,30,800,1000,4193426319,10.527324914932251,4041.064004198465682
32,30,1600,1000,820163624,40.515143394470215,2753.795168900786848
32,30,3200,1000,4293588236,159.041025161743164,597.566433110731168
32,30,50,1000,2140755795,0.112909078598022,104760.342211988507188
32,30,100,1000,1317748041,0.289255857467651,50416.993577455708873
32,30,200,1000,494740287,0.854163169860840,38314.847915888218267
32,30,400,1000,1416080896,2.856845378875732,12470.104492477814347
32,30,800,1000,3275460922,10.455843448638916,6324.962944987165429
32,30,1600,1000,2716107220,40.442552089691162,3245.821616140289734
32,30,3200,1000,3638955626,160.438050746917725,611.979022409885033
64,30,50,1000,3418725676,0.085182905197144,219247.394121694262139
64,30,100,1000,2579066972,0.192700147628784,77644.070993204426486
64,30,200,1000,1739399882,0.519444942474365,16261.614154819442774
64,30,400,1000,899732792,1.650906085968018,9907.624193791090875
64,30,800,1000,60083002,5.711616992950439,5185.342780918083918
64,30,1600,1000,3515435636,21.012130498886108,1848.902813156466209
64,30,3200,1000,2675953496,82.977065563201904,539.880576014791814
64,30,50,1000,810258336,0.084956645965576,151732.708712881052634
64,30,100,1000,4248898896,0.202770471572876,90176.815363535686629
64,30,200,1000,858574424,0.564733505249023,37359.183527856053843
64,30,400,1000,18958667,1.652466297149658,12431.764574461405573
64,30,800,1000,3474310338,5.682661056518555,5712.349953921809174
64,30,1600,1000,2634951840,20.941644668579102,4017.500398586495976
64,30,3200,1000,1796366109,81.289051532745361,1330.351777286929746
64,30,50,1000,3710798968,0.083810091018677,191511.663005092530511
64,30,100,1000,2871131944,0.188827276229858,71160.830043650072184
64,30,200,1000,2031464920,0.513751983642578,25919.335649871401984
64,30,400,1000,1191851035,1.614124536514282,13739.551706211779674
64,30,800,1000,352237282,5.611877679824829,5899.901955373569763
64,30,1600,1000,3807857312,20.619320631027222,3209.689750002581604
64,30,3200,1000,2969310893,80.426423072814941,866.894135557374057
64,30,50,1000,2420839385,0.084849119186401,92644.710601503495127
64,30,100,1000,3325494832,0.194729328155518,49105.666872213616443
64,30,200,1000,4230137656,0.527907371520996,39602.609393929917132
64,30,400,1000,3390483455,1.652833461761475,13230.452306000574026
64,30,800,1000,171940,5.690077066421509,8473.016393375668486
64,30,1600,1000,98545056,20.826116800308228,3841.178198589027943
64,30,3200,1000,197114420,80.454632759094238,941.736535861163816
64,30,50,1000,698179209,0.105251073837280,100790.335967387945857
64,30,100,1000,4153491288,0.223785877227783,66899.560022509103874
64,30,200,1000,3313824264,0.602427721023560,38703.816540729152621
64,30,400,1000,2474169245,1.811446428298950,22122.677975531132688
64,30,800,1000,3378836280,6.189444780349731,7390.706831115607201
64,30,1600,1000,2539242282,22.270325183868408,2007.906366811112093
64,30,3200,1000,1699844340,85.623292446136475,1472.076131563392892
